IP source,IP destination,Length,Flag,Numéro ACK,Numéro WIN,Numéro seq,ICMP Request/Reply
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],197070,271, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],3110754702,1194,15741:17189, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],1,271, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],492124291,271,17189:18637, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],1,271, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],239216,271,448559:450007, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],4438,271, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],157833,271,450007:451455, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[P.],176852,271, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],120076,271,451455:452903, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],209005,271, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],239216,271,452903:454351, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],157833,271, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],176852,271,454351:454451, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],1,271, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],1,271,392338:393786, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],3911,271, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],3932,271,393786:395234, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],3932,271, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],179748,271,395234:396682, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],3932,271, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],3932,271,396682:398130, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],182644,271, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],3932,271,398130:399578, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],202,1631, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],202,295,399578:401026, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],202,1758, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1419,1450,401026:402474, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],202,279, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[P.],2837,1473,402474:403922, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[P.],202,279, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[P.],4255,1496,403922:405370, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],202,279,405370:406818, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],5673,1518,406818:408266, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],202,279,408266:409379, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[P.],6554,1541,169284:170732, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],202,279, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1419,1563,18637:20085, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],202,279, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],2837,1586,20085:21533, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],202,279, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4255,1609,170732:172180, 
BP-Linux8,mauves.univ-st-etienne.fr,"0
",[.],202,279, , 
mauves.univ-st-etienne.fr,BP-Linux8,"779
",[.],5673,1631,172180:173628, 
BP-Linux8,mauves.univ-st-etienne.fr,"0
",[.],202,279, , 
mauves.univ-st-etienne.fr,BP-Linux8,"577
",[.],6554,1654,173628:175076, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],6033,279, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],6033,1677,175076:176524, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],6033,1039, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],6033,279,176524:177972, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],6033,1699, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],6033,279,21533:22981, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],6033,1722, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],6033,279,22981:24429, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],6033,1744, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],6033,279,177972:179420, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],6033,1767, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],6033,279,179420:180868, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[P.],6033,1790,180868:182316, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],6033,279,182316:183764, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],6033,1793,183764:185212, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],6033,279,24429:25877, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],6033,1786, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],6033,279,185212:186660, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],6033,1779,186660:188108, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],6033,279,188108:189556, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],6033,1772,189556:191004, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],6033,279,25877:27325, 
BP-Linux8,mauves.univ-st-etienne.fr,"0
",[.],6033,1765, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],6033,279,27325:28211, 
BP-Linux8,mauves.univ-st-etienne.fr,"0
",[.],6033,1758, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],6033,279,191004:192452, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],6033,1751,192452:193900, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],6033,279,193900:195348, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],6033,1744,195348:196796, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],6033,271,196796:198244, 
par21s20-in-f14.1e100.net,BP-Linux8,"0
",[.],6033,271, , 
par21s05-in-f131.1e100.net,BP-Linux8,"1448
",[.],6033,271,703:1404, 
BP-Linux8,par21s05-in-f131.1e100.net,"0
",[.],6033,271, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],6033,271,198244:199692, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],6033,271,199692:201140, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],6033,271,201140:202588, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],158711,271,202588:204036, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],183038,271,204036:205484, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],288455,271,205484:206932, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],6033,271,206932:208380, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],6033,271,208380:209828, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],291351,271,209828:210607, 
BP-Linux8,mauves.univ-st-etienne.fr,"0
",[.],6033,271,1929:2505, 
par21s20-in-f14.1e100.net,BP-Linux8,"1448
",[.],6033,271,1:1419, 
BP-Linux8,par21s20-in-f14.1e100.net,"0
",[.],6033,271, , 
par21s20-in-f14.1e100.net,BP-Linux8,"1411
",[.],6033,271,1419:2837, 
BP-Linux8,par21s20-in-f14.1e100.net,"0
",[P.],6033,271, , 
par21s20-in-f14.1e100.net,BP-Linux8,"1448
",[.],6033,271,2837:4255, 
BP-Linux8,par21s20-in-f14.1e100.net,"1448
",[P.],6033,271, , 
par21s20-in-f14.1e100.net,BP-Linux8,"1448
",[.],6033,1315,4255:4468, 
BP-Linux8,par21s20-in-f14.1e100.net,"1448
",[.],6033,1835, , 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],6033,280, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],6033,1324,65295:66743, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],6033,280, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],6033,280,66743:68191, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],6033,322, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],6033,1858,68191:69639, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],6033,322, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],6033,1880,69639:71087, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],6033,322, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],6033,1884,71087:72535, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],6033,322, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[P.],6033,1877,72535:73983, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],6033,322, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[P.],6033,1870,73983:75431, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[P.],6033,322, , 
mauves.univ-st-etienne.fr,BP-Linux8,"289
",[P.],6033,1863,75431:76879, 
BP-Linux8,mauves.univ-st-etienne.fr,"486
",[.],6033,322, , 
mauves.univ-st-etienne.fr,BP-Linux8,"490
",[P.],6033,1856,76879:78327, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],6033,322, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[P.],6033,1849,78327:79775, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],6033,322, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1356
",[.],6033,1842,79775:81223, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],6033,322, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],6033,1835,81223:82671, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],6033,322, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[P.],6033,1828,82671:84119, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],6033,322, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],6033,1825,84119:85567, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],6033,322, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],6033,1814,85567:87015, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],6033,322, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[P.],6033,322,87015:88463, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],6033,322, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],6033,322,88463:89911, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],6033,322, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],354350,322,89911:91359, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],6554,322, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[P.],295,322,91359:92807, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],6846,322, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],295,322,92807:94255, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],6915,322, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],6554,322,94255:95703, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],197070,322,95703:97151, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[P.],209005,322,97151:98599, 
mauves.univ-st-etienne.fr,BP-Linux8,"485
",[.],120076,322,98599:100047, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],295,322,100047:101495, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],6846,322,101495:102943, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[P.],295,322,102943:104391, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],6915,322,104391:105839, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[P.],4929,322,105839:107287, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[P.],210453,322,107287:108735, 
BP-Linux8,ns1.lan.rt,"1448
",[.],4929,322, , 
BP-Linux8,ns1.lan.rt,"1448
",[P.],211901,322, , 
ns1.lan.rt,BP-Linux8,"1448
",[.],4929,322, , 
ns1.lan.rt,BP-Linux8,"1448
",[P.],213349,322, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[S],4929,322,108735:110183, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[S],214797,322,110183:111631, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[S],4929,322,111631:113079, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[S],216245,322,113079:114527, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4929,322,114527:115975, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[P.],217693,271,115975:117423, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[P.],4929,898,117423:118871, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[P.],219141,280,118871:120319, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[P.],4929,1314,120319:121767, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[P.],220589,1603,121767:123215, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[P.],4929,322,123215:124663, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[P.],222037,322,124663:126111, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[P.],4929,322, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[P.],223485,322,209828:210607, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[S],4929,322, , 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[S],224933,322,2309:2886, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4929,322,518349:519797, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],226381,322, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[P.],4929,322,519797:521245, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],227829,322, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[P.],4929,322,521245:522693, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],229277,322, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[P.],4929,1518,522693:524141, 
BP-Linux8,mauves.univ-st-etienne.fr,"289
",[.],230725,341, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[P.],4929,341,524141:525589, 
BP-Linux8,mauves.univ-st-etienne.fr,"1356
",[.],232173,265, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],4929,341,525589:527037, 
BP-Linux8,mauves.univ-st-etienne.fr,"0
",[P.],4929,269, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4929,363,527037:528485, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],4929,269, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4929,386,528485:529933, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],4929,269, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],3931,408,529933:531381, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],198518,269, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],3931,431,531381:532829, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],199966,269, , 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],3931,453, , 
BP-Linux8,ns1.lan.rt,"1448
",[.],201414,269, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[P.],3931,476,532829:534277, 
BP-Linux8,mauves.univ-st-etienne.fr,"313
",[.],202862,269, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],3931,499,534277:535725, 
BP-Linux8,mauves.univ-st-etienne.fr,"163
",[.],204310,269, , 
mauves.univ-st-etienne.fr,BP-Linux8,"238
",[.],3931,521,535725:537173, 
BP-Linux8,mauves.univ-st-etienne.fr,"38
",[.],205758,269, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[P.],3931,544,537173:538621, 
BP-Linux8,mauves.univ-st-etienne.fr,"408
",[.],207206,269, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],3931,567,538621:540069, 
BP-Linux8,mauves.univ-st-etienne.fr,"1418
",[.],208654,269, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],3931,589,540069:541517, 
BP-Linux8,mauves.univ-st-etienne.fr,"1418
",[P.],210102,269, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],3931,612,541517:542965, 
BP-Linux8,mauves.univ-st-etienne.fr,"1418
",[P.],211550,269, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[P.],3931,634,542965:544413, 
BP-Linux8,mauves.univ-st-etienne.fr,"1418
",[.],212998,269, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],3931,657,544413:545861, 
BP-Linux8,mauves.univ-st-etienne.fr,"1418
",[.],214446,269, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],3931,680,545861:547309, 
BP-Linux8,mauves.univ-st-etienne.fr,"1418
",[P.],215894,269, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],3931,702,547309:548757, 
BP-Linux8,mauves.univ-st-etienne.fr,"1418
",[.],217342,319, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[P.],3931,261,548757:550205, 
BP-Linux8,mauves.univ-st-etienne.fr,"1418
",[.],218790,341, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[P.],3931,261,550205:551616, 
BP-Linux8,mauves.univ-st-etienne.fr,"1418
",[P.],220238,341, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[P.],3931,702,126111:127559, 
mauves.univ-st-etienne.fr,BP-Linux8,"1418
",[P.],221686,[mss,127559:129007, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[P.],3931,[mss,129007:130455, 
mauves.univ-st-etienne.fr,BP-Linux8,"1418
",[P.],223134,[mss,130455:131903, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],3931,[mss,131903:133351, 
mauves.univ-st-etienne.fr,BP-Linux8,"1418
",[.],224582,269,133351:134799, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],3931,1812,134799:136247, 
mauves.univ-st-etienne.fr,BP-Linux8,"1418
",[.],226030,1541,136247:137695, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],3931,1324,137695:139143, 
mauves.univ-st-etienne.fr,BP-Linux8,"1418
",[.],226189,1901,139143:140591, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],4389,1903,140591:142039, 
mauves.univ-st-etienne.fr,BP-Linux8,"653
",[.],121524,1315,142039:143487, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[P.],4389,702,143487:144935, 
mauves.univ-st-etienne.fr,BP-Linux8,"93
",[.],122972,341,144935:146383, 
mauves.univ-st-etienne.fr,BP-Linux8,"292
",[.],4389,341,146383:147831, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],124420,[mss,147831:149279, 
mauves.univ-st-etienne.fr,BP-Linux8,"69
",[P.],4389,[mss,149279:150727, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],125868,288,150727:152175, 
mauves.univ-st-etienne.fr,BP-Linux8,"38
",[.],4389,1835,152175:153623, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],127316,288,153623:153912, 
BP-Linux8,mauves.univ-st-etienne.fr,"0
",[.],4389,1858,2485:2971, 
BP-Linux8,mauves.univ-st-etienne.fr,"0
",[.],128764,289,4393:4883, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[P.],4389,1324,409379:410827, 
BP-Linux8,mauves.univ-st-etienne.fr,"0
",[.],130212,305, , 
mauves.univ-st-etienne.fr,BP-Linux8,"425
",[.],4389,1563,410827:412275, 
mauves.univ-st-etienne.fr,BP-Linux8,"429
",[.],131660,331,412275:413631, 
mauves.univ-st-etienne.fr,BP-Linux8,"430
",[P.],4389,281,454451:455899, 
BP-Linux8,mauves.univ-st-etienne.fr,"424
",[.],133108,1337, , 
mauves.univ-st-etienne.fr,BP-Linux8,"425
",[P.],4389,281,455899:457347, 
BP-Linux8,mauves.univ-st-etienne.fr,"427
",[.],134556,1337, , 
mauves.univ-st-etienne.fr,BP-Linux8,"46
",[.],4389,65535,457347:458795, 
BP-Linux8,mauves.univ-st-etienne.fr,"163
",[.],136004,229, , 
mauves.univ-st-etienne.fr,BP-Linux8,"46
",[P.],4389,304,458795:460243, 
BP-Linux8,mauves.univ-st-etienne.fr,"0
",[.],137452,1898, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],4389,304,460243:461691, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],138900,1891, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],4389,304,461691:463139, 
BP-Linux8,mauves.univ-st-etienne.fr,"332
",[.],140348,1884, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[P.],4389,304,463139:464587, 
BP-Linux8,mauves.univ-st-etienne.fr,"1335
",[.],141796,1877, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],4389,304,464587:466035, 
BP-Linux8,mauves.univ-st-etienne.fr,"1350
",[.],143244,1870, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],4389,65535,466035:467483, 
BP-Linux8,mauves.univ-st-etienne.fr,"1285
",[.],4389,229, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[P.],4389,65535,467483:468931, 
BP-Linux8,mauves.univ-st-etienne.fr,"0
",[.],4389,229, , 
mauves.univ-st-etienne.fr,BP-Linux8,"96
",[.],4389,65535,468931:470379, 
BP-Linux8,mauves.univ-st-etienne.fr,"0
",[.],4389,229, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[P.],4389,269,470379:470864, 
BP-Linux8,mauves.univ-st-etienne.fr,"0
",[.],4389,265, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[P.],4389,341,470864:472312, 
BP-Linux8,mauves.univ-st-etienne.fr,"0
",[.],4389,65535, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[P.],4389,229,472312:473760, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],295,65535,473760:475208, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],6915,229,475208:476656, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],4389,265,476656:478104, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[P.],4389,341,478104:479552, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],4389,341,479552:481000, 
mauves.univ-st-etienne.fr,BP-Linux8,"901
",[P.],4389,1901,481000:482448, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[P.],4389,1858,482448:483896, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[P.],4389,1337,483896:485344, 
ns1.lan.rt,BP-Linux8,"0
",[P.],4389,265, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[P.],4389,265,485344:486792, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[P.],4389,341,486792:488240, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[P.],4389,265,488240:489688, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],4389,290,489688:491136, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[P.],4389,290,491136:492584, 
mauves.univ-st-etienne.fr,BP-Linux8,"38
",[P.],4389,1382,492584:494032, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],4389,297,494032:495480, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[P.],4389,297,495480:496928, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],4389,1891,496928:498376, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[P.],4389,229,498376:499824, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],4389,229,499824:501272, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[P.],4389,229,501272:502720, 
mauves.univ-st-etienne.fr,BP-Linux8,"31
",[.],4389,229,502720:504168, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],4389,229,504168:505616, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[P.],4389,229,505616:507064, 
mauves.univ-st-etienne.fr,BP-Linux8,"421
",[.],4389,261,507064:508512, 
mauves.univ-st-etienne.fr,BP-Linux8,"421
",[P.],4389,261,508512:509960, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],4389,261,509960:511408, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[P.],4389,261,511408:512856, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[P.],158711,261,512856:514304, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],240324,261,514304:515752, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[P.],196820,261,153623:153912, 
BP-Linux8,mauves.univ-st-etienne.fr,"260
",[.],183038,251, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[P.],4398,261,412275:413631, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[P.],160159,274, , 
BP-Linux8,mauves.univ-st-etienne.fr,"268
",[P.],4398,261, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[P.],161607,296,515752:517200, 
mauves.univ-st-etienne.fr,BP-Linux8,"198
",[P.],4398,261,517200:518648, 
mauves.univ-st-etienne.fr,BP-Linux8,"198
",[P.],163055,296,518648:520096, 
mauves.univ-st-etienne.fr,BP-Linux8,"198
",[P.],4398,261,520096:521544, 
mauves.univ-st-etienne.fr,BP-Linux8,"198
",[P.],164503,251,521544:522992, 
mauves.univ-st-etienne.fr,BP-Linux8,"198
",[P.],4398,261,522992:524440, 
mauves.univ-st-etienne.fr,BP-Linux8,"198
",[P.],165951,251,524440:525888, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[P.],4398,261,525888:527336, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[P.],167399,274,527336:528784, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[P.],4398,261,528784:530232, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[P.],168847,296,530232:531680, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],4398,261,531680:531993, 
BP-Linux8,ns1.lan.rt,"0
",[P.],170295,296, , 
BP-Linux8,mauves.univ-st-etienne.fr,"1418
",[.],4398,261, , 
ns1.lan.rt,BP-Linux8,"0
",[P.],171743,274, , 
BP-Linux8,par21s20-in-f14.1e100.net,"1418
",[.],4398,261,299:462, 
BP-Linux8,par21s20-in-f14.1e100.net,"0
",[P.],173191,296,462:700, 
par21s20-in-f14.1e100.net,BP-Linux8,"1418
",[.],4398,261,4830:4868, 
BP-Linux8,par21s20-in-f14.1e100.net,"0
",[.],174639,296, , 
